SLENG,1,England,EJG Morgan,JM Bairstow,2021
SLENG,2,Sri Lanka,MDKJ Perera,MDKJ Perera,2021
SLENG,2,England,EJG Morgan,JM Bairstow,2021
SLENG,3,Sri Lanka,MDKJ Perera,MDKJ Perera,2021
SLENG,3,England,EJG Morgan,JM Bairstow,2021
PAKENG,1,Pakistan,Babar Azam,Mohammad Rizwan,2021
PAKENG,1,England,BA Stokes,JA Simpson,2021
PAKENG,2,England,BA Stokes,JA Simpson,2021
PAKENG,2,Pakistan,Babar Azam,Mohammad Rizwan,2021
PAKENG,3,Pakistan,Babar Azam,Mohammad Rizwan,2021
PAKENG,3,England,BA Stokes,JA Simpson,2021
SAIRE,1,Ireland,A Balbirnie,L Tucker,2021
SAIRE,1,South Africa,T Bavuma,K Verreynne,2021
SAIRE,2,Ireland,A Balbirnie,L Tucker,2021
SAIRE,2,South Africa,T Bavuma,K Verreynne,2021
SAIRE,3,South Africa,T Bavuma,Q de Kock,2021
SAIRE,3,Ireland,A Balbirnie,L Tucker,2021
BANZIM,1,Bangladesh,Tamim Iqbal,Liton Das,2021
BANZIM,1,Zimbabwe,BRM Taylor,RW Chakabva,2021
BANZIM,2,Zimbabwe,BRM Taylor,RW Chakabva,2021
BANZIM,2,Bangladesh,Tamim Iqbal,Liton Das,2021
BANZIM,3,Zimbabwe,BRM Taylor,RW Chakabva,2021
BANZIM,3,Bangladesh,Tamim Iqbal,Nurul Hasan,2021
INDSL,1,Sri Lanka,MD Shanaka,M Bhanuka,2021
INDSL,1,India,S Dhawan,Ishan Kishan,2021
INDSL,2,Sri Lanka,MD Shanaka,M Bhanuka,2021
INDSL,2,India,S Dhawan,Ishan Kishan,2021
INDSL,3,India,S Dhawan,SV Samson,2021
INDSL,3,Sri Lanka,MD Shanaka,M Bhanuka,2021
AUSWI,1,Australia,AT Carey,AT Carey,2021
AUSWI,1,West Indies,KA Pollard,N Pooran,2021
AUSWI,2,Australia,AT Carey,AT Carey,2021
AUSWI,2,West Indies,KA Pollard,SD Hope,2021
AUSWI,3,West Indies,KA Pollard,SD Hope,2021
AUSWI,3,Australia,AT Carey,AT Carey,2021
SASL,1,Sri Lanka,MD Shanaka,M Bhanuka,2021
SASL,1,South Africa,T Bavuma,H Klaasen,2021
SASL,2,South Africa,KA Maharaj,H Klaasen,2021
SASL,2,Sri Lanka,MD Shanaka,M Bhanuka,2021
SASL,3,Sri Lanka,MD Shanaka,LD Chandimal,2021
SASL,3,South Africa,KA Maharaj,H Klaasen,2021
ZIMIRE,1,Zimbabwe,CR Ervine,RW Chakabva,2021
ZIMIRE,1,Ireland,A Balbirnie,L Tucker,2021
ZIMIRE,2,Ireland,A Balbirnie,L Tucker,2021
ZIMIRE,2,Zimbabwe,CR Ervine,RW Chakabva,2021
ZIMIRE,3,Zimbabwe,CR Ervine,RW Chakabva,2021
ZIMIRE,3,Ireland,A Balbirnie,L Tucker,2021
NEDSA,1,South Africa,KA Maharaj,K Verreynne,2021-22
NEDSA,1,Netherlands,PM Seelaar,SA Edwards,2021-22
IREWI,1,West Indies,KA Pollard,N Pooran,2021-22
IREWI,1,Ireland,A Balbirnie,L Tucker,2021-22
IREWI,2,West Indies,KA Pollard,SD Hope,2021-22
IREWI,2,Ireland,PR Stirling,NA Rock,2021-22
IREWI,3,West Indies,KA Pollard,SD Hope,2021-22
IREWI,3,Ireland,PR Stirling,NA Rock,2021-22
ZIMSL,1,Zimbabwe,CR Ervine,RW Chakabva,2021-22
ZIMSL,1,Sri Lanka,MD Shanaka,BKG Mendis,2021-22
ZIMSL,2,Zimbabwe,CR Ervine,RW Chakabva,2021-22
ZIMSL,2,Sri Lanka,MD Shanaka,BKG Mendis,2021-22
ZIMSL,3,Sri Lanka,MD Shanaka,BKG Mendis,2021-22
ZIMSL,3,Zimbabwe,CR Ervine,RW Chakabva,2021-22
IND_SA,1,South Africa,T Bavuma,Q de Kock,2021-22
IND_SA,1,India,KL Rahul,RR Pant,2021-22
IND_SA,2,India,KL Rahul,RR Pant,2021-22
IND_SA,2,South Africa,T Bavuma,Q de Kock,2021-22
IND_SA,3,South Africa,T Bavuma,Q de Kock,2021-22
IND_SA,3,India,KL Rahul,RR Pant,2021-22
NED_AFG,1,Afghanistan,Hashmatullah Shahidi,Rahmanullah Gurbaz,2021-22
NED_AFG,1,Netherlands,PM Seelaar,SA Edwards,2021-22
NED_AFG,2,Afghanistan,Hashmatullah Shahidi,Rahmanullah Gurbaz,2021-22
NED_AFG,2,Netherlands,PM Seelaar,SA Edwards,2021-22
NED_AFG,3,Afghanistan,Hashmatullah Shahidi,Ikram Alikhil,2021-22
NED_AFG,3,Netherlands,PM Seelaar,SA Edwards,2021-22
WIIND,1,West Indies,KA Pollard,SD Hope,2021-22
WIIND,1,India,RG Sharma,RR Pant,2021-22
WIIND,2,India,RG Sharma,RR Pant,2021-22
WIIND,2,West Indies,N Pooran,SD Hope,2021-22
WIIND,3,India,RG Sharma,RR Pant,2021-22
WIIND,3,West Indies,N Pooran,SD Hope,2021-22
AFGBAN,1,Afghanistan,Hashmatullah Shahidi,Rahmanullah Gurbaz,2021-22
AFGBAN,1,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,2021-22
AFGBAN,2,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,2021-22
AFGBAN,2,Afghanistan,Hashmatullah Shahidi,Rahmanullah Gurbaz,2021-22
AFGBAN,3,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,2021-22
AFGBAN,3,Afghanistan,Hashmatullah Shahidi,Rahmanullah Gurbaz,2021-22
BANSA,1,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,2021-22
BANSA,1,South Africa,T Bavuma,K Verreynne,2021-22
BANSA,2,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,2021-22
BANSA,2,South Africa,T Bavuma,Q de Kock,2021-22
BANSA,3,South Africa,T Bavuma,Q de Kock,2021-22
BANSA,3,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,2021-22
AUS_PAK,1,Australia,AJ Finch,AT Carey,2021-22
AUS_PAK,1,Pakistan,Babar Azam,Mohammad Rizwan,2021-22
AUS_PAK,2,Australia,AJ Finch,AT Carey,2021-22
AUS_PAK,2,Pakistan,Babar Azam,Mohammad Rizwan,2021-22
AUS_PAK,3,Australia,AJ Finch,AT Carey,2021-22
AUS_PAK,3,Pakistan,Babar Azam,Mohammad Rizwan,2021-22
NEDNZ,1,Netherlands,PM Seelaar,SA Edwards,2021-22
NEDNZ,1,New Zealand,TWM Latham,TWM Latham,2021-22
NEDNZ,2,New Zealand,TWM Latham,TWM Latham,2021-22
NEDNZ,2,Netherlands,PM Seelaar,SA Edwards,2021-22
NEDNZ,3,New Zealand,TWM Latham,TWM Latham,2021-22
NEDNZ,3,Netherlands,PM Seelaar,SA Edwards,2021-22
BAN_ZIM,1,Bangladesh,Tamim Iqbal,Anamul Haque,2022
BAN_ZIM,1,Zimbabwe,RW Chakabva,RW Chakabva,2022
BAN_ZIM,2,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,2022
BAN_ZIM,2,Zimbabwe,RW Chakabva,RW Chakabva,2022
BAN_ZIM,3,Bangladesh,Tamim Iqbal,Mushfiqur Rahim,2022
BAN_ZIM,3,Zimbabwe,Sikandar Raza,C Madande,2022
IRE_ZIM,1,Ireland,A Balbirnie,L Tucker,2022-23
IRE_ZIM,1,Zimbabwe,CR Ervine,C Madande,2022-23
IRE_ZIM,2,Ireland,PR Stirling,L Tucker,2022-23
IRE_ZIM,2,Zimbabwe,Sikandar Raza,C Madande,2022-23
IRE_ZIM,3,Zimbabwe,CR Ervine,T Marumani,2022-23
IRE_ZIM,3,Ireland,PR Stirling,L Tucker,2022-23
NZ_IRE,1,Ireland,A Balbirnie,L Tucker,2022
NZ_IRE,1,New Zealand,TWM Latham,TWM Latham,2022
